source,target,weight,association,target_organism,target_gene,source_organism,source_gene
Ga0081607_116324,Ga0081607_11905,0.02374,positive,Ga0081607,11905,Ga0081607,116324
Ga0081607_122016,Ga0081607_12209,0.01966,positive,Ga0081607,12209,Ga0081607,122016
Ga0081607_122016,Ga0081607_122012,0.02052,positive,Ga0081607,122012,Ga0081607,122016
Ga0081607_122016,Ga0081607_125323,0.02186,positive,Ga0081607,125323,Ga0081607,122016
Ga0081607_122016,Ga0081607_12208,0.02222,positive,Ga0081607,12208,Ga0081607,122016
Ga0081607_122016,Ga0081607_113615,0.02235,positive,Ga0081607,113615,Ga0081607,122016
Ga0081607_122016,Ga0081607_10311,0.02252,positive,Ga0081607,10311,Ga0081607,122016
Ga0081607_122016,Ga0081607_122011,0.02442,positive,Ga0081607,122011,Ga0081607,122016
Ga0081607_122016,Ga0081607_113621,0.02784,positive,Ga0081607,113621,Ga0081607,122016
Ga0081607_122016,Ga0081607_116826,0.02814,positive,Ga0081607,116826,Ga0081607,122016
Ga0081607_122016,Ga0081607_113613,0.02839,positive,Ga0081607,113613,Ga0081607,122016
Ga0081607_122016,Ga0081607_122014,0.02922,positive,Ga0081607,122014,Ga0081607,122016
Ga0081607_122016,Ga0081607_11332,0.02925,positive,Ga0081607,11332,Ga0081607,122016
Ga0081607_122016,Ga0081607_11331,0.03064,positive,Ga0081607,11331,Ga0081607,122016
Ga0081607_122016,Ga0081607_122013,0.03092,positive,Ga0081607,122013,Ga0081607,122016
Ga0081607_122016,Ga0081607_120713,0.03127,positive,Ga0081607,120713,Ga0081607,122016
Ga0081607_122016,Ga0081607_122015,0.03647,positive,Ga0081607,122015,Ga0081607,122016
Ga0081607_11521,Ga0081607_122012,0.01902,positive,Ga0081607,122012,Ga0081607,11521
Ga0081607_11521,Ga0081607_108458,0.01938,positive,Ga0081607,108458,Ga0081607,11521
Ga0081607_11521,Ga0081607_12485,0.01967,positive,Ga0081607,12485,Ga0081607,11521
Ga0081607_11521,Ga0081607_110425,0.02005,positive,Ga0081607,110425,Ga0081607,11521
Ga0081607_11521,Ga0081607_115211,0.0204,positive,Ga0081607,115211,Ga0081607,11521
Ga0081607_11521,Ga0081607_11868,0.02151,positive,Ga0081607,11868,Ga0081607,11521
Ga0081607_11521,Ga0081607_11869,0.02207,positive,Ga0081607,11869,Ga0081607,11521
Ga0081607_11521,Ga0081607_117646,0.0221,positive,Ga0081607,117646,Ga0081607,11521
Ga0081607_11521,Ga0081607_108813,-0.0223,negative,Ga0081607,108813,Ga0081607,11521
Ga0081607_11521,Ga0081607_116221,0.02265,positive,Ga0081607,116221,Ga0081607,11521
Ga0081607_11521,Ga0081607_110243,0.02313,positive,Ga0081607,110243,Ga0081607,11521
Ga0081607_11521,Ga0081607_122018,0.02564,positive,Ga0081607,122018,Ga0081607,11521
Ga0081607_11521,Ga0081607_115213,0.02635,positive,Ga0081607,115213,Ga0081607,11521
Ga0081607_11521,Ga0081607_104311,0.06203,positive,Ga0081607,104311,Ga0081607,11521
Ga0081607_12205,Ga0081607_1082113,0.021,positive,Ga0081607,1082113,Ga0081607,12205
Ga0081607_12205,Ga0081607_11136,0.02222,positive,Ga0081607,11136,Ga0081607,12205
Ga0081607_12205,Ga0081607_117812,0.02258,positive,Ga0081607,117812,Ga0081607,12205
Ga0081607_12205,Ga0081607_101323,0.02318,positive,Ga0081607,101323,Ga0081607,12205
Ga0081607_12205,Ga0081607_11288,0.02754,positive,Ga0081607,11288,Ga0081607,12205
Ga0081607_122014,Ga0081607_11022,0.01919,positive,Ga0081607,11022,Ga0081607,122014
Ga0081607_122014,Ga0081607_122012,0.01938,positive,Ga0081607,122012,Ga0081607,122014
Ga0081607_122014,Ga0081607_109524,0.0203,positive,Ga0081607,109524,Ga0081607,122014
Ga0081607_122014,Ga0081607_120714,0.02031,positive,Ga0081607,120714,Ga0081607,122014
Ga0081607_122014,Ga0081607_112311,-0.02039,negative,Ga0081607,112311,Ga0081607,122014
Ga0081607_122014,Ga0081607_11332,0.02284,positive,Ga0081607,11332,Ga0081607,122014
Ga0081607_122014,Ga0081607_12323,0.02296,positive,Ga0081607,12323,Ga0081607,122014
Ga0081607_122014,Ga0081607_12209,0.02422,positive,Ga0081607,12209,Ga0081607,122014
Ga0081607_122014,Ga0081607_108289,0.02785,positive,Ga0081607,108289,Ga0081607,122014
Ga0081607_122014,Ga0081607_122013,0.0284,positive,Ga0081607,122013,Ga0081607,122014
Ga0081607_122014,Ga0081607_122016,0.02922,positive,Ga0081607,122016,Ga0081607,122014
Ga0081607_122014,Ga0081607_116826,0.02926,positive,Ga0081607,116826,Ga0081607,122014
Ga0081607_122014,Ga0081607_122015,0.03471,positive,Ga0081607,122015,Ga0081607,122014
Ga0081607_12369,Ga0081607_11095,0.02139,positive,Ga0081607,11095,Ga0081607,12369
Ga0081607_12369,Ga0081607_114212,0.02243,positive,Ga0081607,114212,Ga0081607,12369
Ga0081607_112311,Ga0081607_111728,0.01914,positive,Ga0081607,111728,Ga0081607,112311
Ga0081607_112311,Ga0081607_122014,-0.02039,negative,Ga0081607,122014,Ga0081607,112311
Ga0081607_112311,Ga0081607_125320,0.02071,positive,Ga0081607,125320,Ga0081607,112311
Ga0081607_112311,Ga0081607_112312,0.0208,positive,Ga0081607,112312,Ga0081607,112311
Ga0081607_12589,Ga0081607_12327,0.01907,positive,Ga0081607,12327,Ga0081607,12589
Ga0081607_12589,Ga0081607_11357,0.02004,positive,Ga0081607,11357,Ga0081607,12589
Ga0081607_12589,Ga0081607_125810,0.02887,positive,Ga0081607,125810,Ga0081607,12589
Ga0081607_12364,Ga0081607_108266,0.02042,positive,Ga0081607,108266,Ga0081607,12364
Ga0081607_12364,Ga0081607_121224,-0.02051,negative,Ga0081607,121224,Ga0081607,12364
Ga0081607_12364,Ga0081607_108214,0.02106,positive,Ga0081607,108214,Ga0081607,12364
Ga0081607_12364,Ga0081607_108311,0.02113,positive,Ga0081607,108311,Ga0081607,12364
Ga0081607_12364,Ga0081629_10632,0.02208,positive,Ga0081629,10632,Ga0081607,12364
Ga0081607_12364,Ga0081607_123111,0.02359,positive,Ga0081607,123111,Ga0081607,12364
Ga0081607_12364,Ga0081607_108271,0.02446,positive,Ga0081607,108271,Ga0081607,12364
Ga0081607_12364,Ga0081607_108264,0.02479,positive,Ga0081607,108264,Ga0081607,12364
Ga0081607_117613,Ga0081607_112840,-0.02,negative,Ga0081607,112840,Ga0081607,117613
Ga0081607_117613,Ga0081607_108458,0.02003,positive,Ga0081607,108458,Ga0081607,117613
Ga0081607_117613,Ga0081607_11357,-0.02005,negative,Ga0081607,11357,Ga0081607,117613
Ga0081607_117613,Ga0081607_11006,0.02024,positive,Ga0081607,11006,Ga0081607,117613
Ga0081607_117613,Ga0081607_10824,0.02032,positive,Ga0081607,10824,Ga0081607,117613
Ga0081607_117613,Ga0081607_112019,-0.0207,negative,Ga0081607,112019,Ga0081607,117613
Ga0081607_117613,Ga0081607_101323,0.0208,positive,Ga0081607,101323,Ga0081607,117613
Ga0081607_117613,Ga0081607_108452,0.02082,positive,Ga0081607,108452,Ga0081607,117613
Ga0081607_117613,Ga0081607_121223,0.02092,positive,Ga0081607,121223,Ga0081607,117613
Ga0081607_117613,Ga0081607_108273,0.02119,positive,Ga0081607,108273,Ga0081607,117613
Ga0081607_117613,Ga0081607_122013,0.02139,positive,Ga0081607,122013,Ga0081607,117613
Ga0081607_117613,Ga0081607_112312,-0.02172,negative,Ga0081607,112312,Ga0081607,117613
Ga0081607_117613,Ga0081629_11162,-0.02176,negative,Ga0081629,11162,Ga0081607,117613
Ga0081607_117613,Ga0081629_114116,-0.02178,negative,Ga0081629,114116,Ga0081607,117613
Ga0081607_117613,Ga0081607_10828,-0.02213,negative,Ga0081607,10828,Ga0081607,117613
Ga0081607_117613,Ga0081607_121110,0.02295,positive,Ga0081607,121110,Ga0081607,117613
Ga0081607_117613,Ga0081629_116111,0.02362,positive,Ga0081629,116111,Ga0081607,117613
Ga0081607_117613,Ga0081607_11213,0.02379,positive,Ga0081607,11213,Ga0081607,117613
Ga0081607_117613,Ga0081607_11135,-0.02382,negative,Ga0081607,11135,Ga0081607,117613
Ga0081607_117613,Ga0081607_108261,-0.02444,negative,Ga0081607,108261,Ga0081607,117613
Ga0081607_117613,Ga0081607_111615,0.02515,positive,Ga0081607,111615,Ga0081607,117613
Ga0081607_117613,Ga0081607_12208,0.02572,positive,Ga0081607,12208,Ga0081607,117613
Ga0081607_117613,Ga0081607_119210,-0.02793,negative,Ga0081607,119210,Ga0081607,117613
Ga0081607_117613,Ga0081607_10909,0.02952,positive,Ga0081607,10909,Ga0081607,117613
Ga0081607_117613,Ga0081607_118610,0.03588,positive,Ga0081607,118610,Ga0081607,117613
Ga0081607_117613,Ga0081607_114272,0.03752,positive,Ga0081607,114272,Ga0081607,117613
Ga0081607_107610,Ga0081607_115212,0.01969,positive,Ga0081607,115212,Ga0081607,107610
Ga0081607_107610,Ga0081607_11905,-0.0197,negative,Ga0081607,11905,Ga0081607,107610
Ga0081607_107610,Ga0081607_110272,0.01975,positive,Ga0081607,110272,Ga0081607,107610
Ga0081607_107610,Ga0081607_121224,0.02027,positive,Ga0081607,121224,Ga0081607,107610
Ga0081607_107610,Ga0081629_109314,0.02145,positive,Ga0081629,109314,Ga0081607,107610
Ga0081607_107610,Ga0081607_112840,0.02161,positive,Ga0081607,112840,Ga0081607,107610
Ga0081607_107610,Ga0081607_117653,0.02175,positive,Ga0081607,117653,Ga0081607,107610
Ga0081607_107610,Ga0081607_11288,0.02193,positive,Ga0081607,11288,Ga0081607,107610
Ga0081607_107610,Ga0081607_109111,0.02226,positive,Ga0081607,109111,Ga0081607,107610
Ga0081607_107610,Ga0081607_122010,0.02392,positive,Ga0081607,122010,Ga0081607,107610
Ga0081607_107610,Ga0081607_11566,0.02815,positive,Ga0081607,11566,Ga0081607,107610
Ga0081607_107610,Ga0081607_11358,0.02852,positive,Ga0081607,11358,Ga0081607,107610
Ga0081607_107610,Ga0081607_12208,0.03175,positive,Ga0081607,12208,Ga0081607,107610
Ga0081607_12165,Ga0081607_114922,0.0192,positive,Ga0081607,114922,Ga0081607,12165
Ga0081607_12165,Ga0081607_108813,0.02693,positive,Ga0081607,108813,Ga0081607,12165
Ga0081607_11303,Ga0081607_11304,0.01921,positive,Ga0081607,11304,Ga0081607,11303
Ga0081607_11303,Ga0081607_112831,0.01934,positive,Ga0081607,112831,Ga0081607,11303
Ga0081607_11303,Ga0081607_123317,0.02012,positive,Ga0081607,123317,Ga0081607,11303
Ga0081607_11303,Ga0081607_12308,0.02223,positive,Ga0081607,12308,Ga0081607,11303
Ga0081607_11303,Ga0081607_11408,0.02295,positive,Ga0081607,11408,Ga0081607,11303
Ga0081607_11303,Ga0081607_11358,0.02339,positive,Ga0081607,11358,Ga0081607,11303
Ga0081607_11303,Ga0081607_115212,0.02544,positive,Ga0081607,115212,Ga0081607,11303
Ga0081607_11303,Ga0081607_10136,0.0257,positive,Ga0081607,10136,Ga0081607,11303
Ga0081607_11303,Ga0081607_11136,0.02718,positive,Ga0081607,11136,Ga0081607,11303
Ga0081607_108289,Ga0081607_11288,0.01901,positive,Ga0081607,11288,Ga0081607,108289
Ga0081607_108289,Ga0081607_10651,0.01971,positive,Ga0081607,10651,Ga0081607,108289
Ga0081607_108289,Ga0081607_120720,0.02047,positive,Ga0081607,120720,Ga0081607,108289
Ga0081607_108289,Ga0081607_10918,0.02337,positive,Ga0081607,10918,Ga0081607,108289
Ga0081607_108289,Ga0081607_122014,0.02785,positive,Ga0081607,122014,Ga0081607,108289
Ga0081607_108470,Ga0081607_117651,0.01929,positive,Ga0081607,117651,Ga0081607,108470
Ga0081607_108470,Ga0081607_11304,0.02023,positive,Ga0081607,11304,Ga0081607,108470
Ga0081607_108470,Ga0081607_10651,0.02065,positive,Ga0081607,10651,Ga0081607,108470
Ga0081607_108470,Ga0081607_112831,0.02115,positive,Ga0081607,112831,Ga0081607,108470
Ga0081607_108470,Ga0081607_11288,0.02172,positive,Ga0081607,11288,Ga0081607,108470
Ga0081607_108470,Ga0081629_11844,0.02356,positive,Ga0081629,11844,Ga0081607,108470
Ga0081607_108470,Ga0081607_12049,0.025,positive,Ga0081607,12049,Ga0081607,108470
Ga0081607_108470,Ga0081607_107914,0.02586,positive,Ga0081607,107914,Ga0081607,108470
Ga0081607_108470,Ga0081607_12606,0.02672,positive,Ga0081607,12606,Ga0081607,108470
Ga0081607_108470,Ga0081607_113818,0.03436,positive,Ga0081607,113818,Ga0081607,108470
Ga0081607_10311,Ga0081607_123916,-0.01929,negative,Ga0081607,123916,Ga0081607,10311
Ga0081607_10311,Ga0081607_116318,0.01936,positive,Ga0081607,116318,Ga0081607,10311
Ga0081607_10311,Ga0081629_116111,0.01949,positive,Ga0081629,116111,Ga0081607,10311
Ga0081607_10311,Ga0081607_11136,-0.01964,negative,Ga0081607,11136,Ga0081607,10311
Ga0081607_10311,Ga0081607_10919,0.02036,positive,Ga0081607,10919,Ga0081607,10311
Ga0081607_10311,Ga0081607_112022,0.02069,positive,Ga0081607,112022,Ga0081607,10311
Ga0081607_10311,Ga0081607_123112,0.02117,positive,Ga0081607,123112,Ga0081607,10311
Ga0081607_10311,Ga0081629_10915,-0.02123,negative,Ga0081629,10915,Ga0081607,10311
Ga0081607_10311,Ga0081629_11365,0.02126,positive,Ga0081629,11365,Ga0081607,10311
Ga0081607_10311,Ga0081629_11844,0.02184,positive,Ga0081629,11844,Ga0081607,10311
Ga0081607_10311,Ga0081607_107611,0.02245,positive,Ga0081607,107611,Ga0081607,10311
Ga0081607_10311,Ga0081607_122016,0.02252,positive,Ga0081607,122016,Ga0081607,10311
Ga0081607_10311,Ga0081607_122018,0.02269,positive,Ga0081607,122018,Ga0081607,10311
Ga0081607_10311,Ga0081629_12205,-0.02366,negative,Ga0081629,12205,Ga0081607,10311
Ga0081607_10311,Ga0081607_110243,-0.02401,negative,Ga0081607,110243,Ga0081607,10311
Ga0081607_10311,Ga0081607_117812,0.0241,positive,Ga0081607,117812,Ga0081607,10311
Ga0081607_10311,Ga0081607_108023,0.02581,positive,Ga0081607,108023,Ga0081607,10311
Ga0081607_10311,Ga0081607_116319,0.02619,positive,Ga0081607,116319,Ga0081607,10311
Ga0081607_10311,Ga0081607_113411,0.0277,positive,Ga0081607,113411,Ga0081607,10311
Ga0081607_10311,Ga0081607_12324,-0.02772,negative,Ga0081607,12324,Ga0081607,10311
Ga0081607_10311,Ga0081607_114311,0.02811,positive,Ga0081607,114311,Ga0081607,10311
Ga0081607_10311,Ga0081607_11846,0.02865,positive,Ga0081607,11846,Ga0081607,10311
Ga0081607_10311,Ga0081607_11529,0.03022,positive,Ga0081607,11529,Ga0081607,10311
Ga0081607_10311,Ga0081629_118411,0.03057,positive,Ga0081629,118411,Ga0081607,10311
Ga0081607_10311,Ga0081607_107940,-0.03069,negative,Ga0081607,107940,Ga0081607,10311
Ga0081607_10311,Ga0081607_11349,0.03682,positive,Ga0081607,11349,Ga0081607,10311
Ga0081607_10311,Ga0081607_125326,0.04401,positive,Ga0081607,125326,Ga0081607,10311
Ga0081607_10311,Ga0081607_107612,0.04876,positive,Ga0081607,107612,Ga0081607,10311
Ga0081607_10311,Ga0081607_113410,0.07474,positive,Ga0081607,113410,Ga0081607,10311
Ga0081607_120720,Ga0081607_117651,0.01977,positive,Ga0081607,117651,Ga0081607,120720
Ga0081607_120720,Ga0081607_10136,0.01981,positive,Ga0081607,10136,Ga0081607,120720
Ga0081607_120720,Ga0081607_11909,0.02008,positive,Ga0081607,11909,Ga0081607,120720
Ga0081607_120720,Ga0081607_108289,0.02047,positive,Ga0081607,108289,Ga0081607,120720
Ga0081607_120720,Ga0081607_112115,0.02155,positive,Ga0081607,112115,Ga0081607,120720
Ga0081607_120720,Ga0081607_108453,0.02748,positive,Ga0081607,108453,Ga0081607,120720
Ga0081607_108640,Ga0081607_123916,0.02314,positive,Ga0081607,123916,Ga0081607,108640
Ga0081607_108640,Ga0081607_11235,-0.02365,negative,Ga0081607,11235,Ga0081607,108640
Ga0081607_11631,Ga0081607_108452,0.02127,positive,Ga0081607,108452,Ga0081607,11631
Ga0081607_11631,Ga0081607_12608,0.02164,positive,Ga0081607,12608,Ga0081607,11631
Ga0081607_11631,Ga0081607_109629,0.02392,positive,Ga0081607,109629,Ga0081607,11631
Ga0081607_11631,Ga0081607_117652,0.02397,positive,Ga0081607,117652,Ga0081607,11631
Ga0081607_11631,Ga0081607_11876,0.02414,positive,Ga0081607,11876,Ga0081607,11631
Ga0081607_11631,Ga0081607_117653,0.02986,positive,Ga0081607,117653,Ga0081607,11631
Ga0081607_11631,Ga0081607_109110,0.03268,positive,Ga0081607,109110,Ga0081607,11631
Ga0081607_109525,Ga0081607_11909,0.01961,positive,Ga0081607,11909,Ga0081607,109525
Ga0081607_109525,Ga0081607_12192,0.0248,positive,Ga0081607,12192,Ga0081607,109525
Ga0081607_109525,Ga0081607_112840,0.02505,positive,Ga0081607,112840,Ga0081607,109525
Ga0081607_109525,Ga0081607_116325,0.03483,positive,Ga0081607,116325,Ga0081607,109525
Ga0081607_108452,Ga0081607_108041,0.01932,positive,Ga0081607,108041,Ga0081607,108452
Ga0081607_108452,Ga0081607_12608,0.01974,positive,Ga0081607,12608,Ga0081607,108452
Ga0081607_108452,Ga0081607_108458,0.02013,positive,Ga0081607,108458,Ga0081607,108452
Ga0081607_108452,Ga0081607_117613,0.02082,positive,Ga0081607,117613,Ga0081607,108452
Ga0081607_108452,Ga0081607_11631,0.02127,positive,Ga0081607,11631,Ga0081607,108452
Ga0081607_108452,Ga0081607_117652,0.02134,positive,Ga0081607,117652,Ga0081607,108452
Ga0081607_108452,Ga0081607_117653,0.02344,positive,Ga0081607,117653,Ga0081607,108452
Ga0081607_108452,Ga0081607_122010,0.02582,positive,Ga0081607,122010,Ga0081607,108452
Ga0081607_108452,Ga0081607_11876,0.02589,positive,Ga0081607,11876,Ga0081607,108452
Ga0081607_108452,Ga0081607_12606,0.0261,positive,Ga0081607,12606,Ga0081607,108452
Ga0081607_108452,Ga0081607_108457,0.0272,positive,Ga0081607,108457,Ga0081607,108452
Ga0081607_108452,Ga0081607_108454,0.02766,positive,Ga0081607,108454,Ga0081607,108452
Ga0081607_108452,Ga0081607_109110,0.02852,positive,Ga0081607,109110,Ga0081607,108452
Ga0081607_108452,Ga0081607_12208,0.03055,positive,Ga0081607,12208,Ga0081607,108452
Ga0081607_112315,Ga0081607_108667,-0.01932,negative,Ga0081607,108667,Ga0081607,112315
Ga0081607_112315,Ga0081607_116932,0.01933,positive,Ga0081607,116932,Ga0081607,112315
Ga0081607_112315,Ga0081607_108269,0.0199,positive,Ga0081607,108269,Ga0081607,112315
Ga0081607_112315,Ga0081607_11358,0.02075,positive,Ga0081607,11358,Ga0081607,112315
Ga0081607_112315,Ga0081607_11125,0.0214,positive,Ga0081607,11125,Ga0081607,112315
Ga0081607_112315,Ga0081607_116318,0.02195,positive,Ga0081607,116318,Ga0081607,112315
Ga0081607_112315,Ga0081607_10239,0.02328,positive,Ga0081607,10239,Ga0081607,112315
Ga0081607_112315,Ga0081607_119211,0.02377,positive,Ga0081607,119211,Ga0081607,112315
Ga0081607_112315,Ga0081607_11357,0.02467,positive,Ga0081607,11357,Ga0081607,112315
Ga0081607_112315,Ga0081607_108216,0.02508,positive,Ga0081607,108216,Ga0081607,112315
Ga0081607_112315,Ga0081607_12327,0.02631,positive,Ga0081607,12327,Ga0081607,112315
Ga0081607_112315,Ga0081607_108422,0.0266,positive,Ga0081607,108422,Ga0081607,112315
Ga0081607_112315,Ga0081607_12161,-0.02674,negative,Ga0081607,12161,Ga0081607,112315
Ga0081607_112315,Ga0081607_121110,0.03201,positive,Ga0081607,121110,Ga0081607,112315
Ga0081607_112315,Ga0081607_110243,0.03366,positive,Ga0081607,110243,Ga0081607,112315
Ga0081607_112315,Ga0081607_10822,0.04461,positive,Ga0081607,10822,Ga0081607,112315
Ga0081607_110272,Ga0081607_121224,0.01961,positive,Ga0081607,121224,Ga0081607,110272
Ga0081607_110272,Ga0081607_107610,0.01975,positive,Ga0081607,107610,Ga0081607,110272
Ga0081607_110272,Ga0081607_11566,0.01988,positive,Ga0081607,11566,Ga0081607,110272
Ga0081607_110272,Ga0081607_112840,0.01994,positive,Ga0081607,112840,Ga0081607,110272
Ga0081607_110272,Ga0081607_109111,0.02016,positive,Ga0081607,109111,Ga0081607,110272
Ga0081607_110272,Ga0081607_12308,0.02053,positive,Ga0081607,12308,Ga0081607,110272
Ga0081607_110272,Ga0081607_10651,0.02228,positive,Ga0081607,10651,Ga0081607,110272
Ga0081607_110272,Ga0081607_117653,0.0233,positive,Ga0081607,117653,Ga0081607,110272
Ga0081607_110272,Ga0081607_108455,0.02394,positive,Ga0081607,108455,Ga0081607,110272
Ga0081607_110272,Ga0081607_12192,0.02819,positive,Ga0081607,12192,Ga0081607,110272
Ga0081607_108257,Ga0081607_123116,0.01901,positive,Ga0081607,123116,Ga0081607,108257
Ga0081607_108257,Ga0081607_108267,0.01924,positive,Ga0081607,108267,Ga0081607,108257
Ga0081607_11846,Ga0081629_10373,0.0193,positive,Ga0081629,10373,Ga0081607,11846
Ga0081607_11846,Ga0081607_120726,0.02164,positive,Ga0081607,120726,Ga0081607,11846
Ga0081607_11846,Ga0081607_11235,-0.02261,negative,Ga0081607,11235,Ga0081607,11846
Ga0081607_11846,Ga0081607_11529,0.02401,positive,Ga0081607,11529,Ga0081607,11846
Ga0081607_11846,Ga0081607_123112,0.02418,positive,Ga0081607,123112,Ga0081607,11846
Ga0081607_11846,Ga0081607_112022,0.02501,positive,Ga0081607,112022,Ga0081607,11846
Ga0081607_11846,Ga0081607_122018,0.02569,positive,Ga0081607,122018,Ga0081607,11846
Ga0081607_11846,Ga0081607_10311,0.02865,positive,Ga0081607,10311,Ga0081607,11846
Ga0081607_11846,Ga0081607_113410,0.02876,positive,Ga0081607,113410,Ga0081607,11846
Ga0081607_11846,Ga0081607_107612,0.02883,positive,Ga0081607,107612,Ga0081607,11846
Ga0081607_110245,Ga0081607_107611,0.02046,positive,Ga0081607,107611,Ga0081607,110245
Ga0081607_110245,Ga0081607_117651,0.02046,positive,Ga0081607,117651,Ga0081607,110245
Ga0081607_110245,Ga0081607_108213,0.02056,positive,Ga0081607,108213,Ga0081607,110245
Ga0081607_110245,Ga0081607_121110,0.02075,positive,Ga0081607,121110,Ga0081607,110245
Ga0081607_110245,Ga0081607_123013,-0.02126,negative,Ga0081607,123013,Ga0081607,110245
Ga0081607_110245,Ga0081607_10881,0.0214,positive,Ga0081607,10881,Ga0081607,110245
Ga0081607_110245,Ga0081607_11288,0.02614,positive,Ga0081607,11288,Ga0081607,110245
Ga0081607_11304,Ga0081607_109532,0.01919,positive,Ga0081607,109532,Ga0081607,11304
Ga0081607_11304,Ga0081607_11303,0.01921,positive,Ga0081607,11303,Ga0081607,11304
Ga0081607_11304,Ga0081607_109535,0.01957,positive,Ga0081607,109535,Ga0081607,11304
Ga0081607_11304,Ga0081607_11288,0.01994,positive,Ga0081607,11288,Ga0081607,11304
Ga0081607_11304,Ga0081607_108470,0.02023,positive,Ga0081607,108470,Ga0081607,11304
Ga0081607_11304,Ga0081607_12049,0.02194,positive,Ga0081607,12049,Ga0081607,11304
Ga0081607_11304,Ga0081607_113818,0.02392,positive,Ga0081607,113818,Ga0081607,11304
Ga0081607_11304,Ga0081607_11135,0.02393,positive,Ga0081607,11135,Ga0081607,11304
Ga0081607_119211,Ga0081607_112317,0.01927,positive,Ga0081607,112317,Ga0081607,119211
Ga0081607_119211,Ga0081607_112315,0.02377,positive,Ga0081607,112315,Ga0081607,119211
Ga0081607_125535,Ga0081607_117653,0.02021,positive,Ga0081607,117653,Ga0081607,125535
Ga0081607_125535,Ga0081607_108813,0.02248,positive,Ga0081607,108813,Ga0081607,125535
Ga0081607_125535,Ga0081607_109629,0.02316,positive,Ga0081607,109629,Ga0081607,125535
Ga0081607_108422,Ga0081607_111615,-0.02006,negative,Ga0081607,111615,Ga0081607,108422
Ga0081607_108422,Ga0081607_108457,0.02113,positive,Ga0081607,108457,Ga0081607,108422
Ga0081607_108422,Ga0081607_125326,0.02147,positive,Ga0081607,125326,Ga0081607,108422
Ga0081607_108422,Ga0081607_107612,0.0215,positive,Ga0081607,107612,Ga0081607,108422
Ga0081607_108422,Ga0081629_10591,-0.02213,negative,Ga0081629,10591,Ga0081607,108422
Ga0081607_108422,Ga0081607_11876,0.02219,positive,Ga0081607,11876,Ga0081607,108422
Ga0081607_108422,Ga0081607_12606,0.02233,positive,Ga0081607,12606,Ga0081607,108422
Ga0081607_108422,Ga0081607_11288,0.02254,positive,Ga0081607,11288,Ga0081607,108422
Ga0081607_108422,Ga0081607_118613,0.02368,positive,Ga0081607,118613,Ga0081607,108422
Ga0081607_108422,Ga0081607_111115,0.02443,positive,Ga0081607,111115,Ga0081607,108422
Ga0081607_108422,Ga0081607_113818,0.02454,positive,Ga0081607,113818,Ga0081607,108422
Ga0081607_108422,Ga0081607_111211,0.02581,positive,Ga0081607,111211,Ga0081607,108422
Ga0081607_108422,Ga0081607_112315,0.0266,positive,Ga0081607,112315,Ga0081607,108422
Ga0081607_108422,Ga0081607_121110,0.02664,positive,Ga0081607,121110,Ga0081607,108422
Ga0081607_108422,Ga0081629_12073,-0.02811,negative,Ga0081629,12073,Ga0081607,108422
Ga0081607_108422,Ga0081607_112840,0.02979,positive,Ga0081607,112840,Ga0081607,108422
Ga0081607_108422,Ga0081607_108041,0.03059,positive,Ga0081607,108041,Ga0081607,108422
Ga0081607_108422,Ga0081607_108311,0.03111,positive,Ga0081607,108311,Ga0081607,108422
Ga0081607_108422,Ga0081607_10524,0.034,positive,Ga0081607,10524,Ga0081607,108422
Ga0081607_108422,Ga0081629_12085,-0.04138,negative,Ga0081629,12085,Ga0081607,108422
Ga0081607_113410,Ga0081607_110243,-0.01929,negative,Ga0081607,110243,Ga0081607,113410
Ga0081607_113410,Ga0081607_11529,0.01931,positive,Ga0081607,11529,Ga0081607,113410
Ga0081607_113410,Ga0081607_11469,0.01963,positive,Ga0081607,11469,Ga0081607,113410
Ga0081607_113410,Ga0081607_10909,0.02033,positive,Ga0081607,10909,Ga0081607,113410
Ga0081607_113410,Ga0081629_11365,0.02053,positive,Ga0081629,11365,Ga0081607,113410
Ga0081607_113410,Ga0081607_10823,-0.02226,negative,Ga0081607,10823,Ga0081607,113410
Ga0081607_113410,Ga0081629_12205,-0.02441,negative,Ga0081629,12205,Ga0081607,113410
Ga0081607_113410,Ga0081607_125326,0.02745,positive,Ga0081607,125326,Ga0081607,113410
Ga0081607_113410,Ga0081607_11846,0.02876,positive,Ga0081607,11846,Ga0081607,113410
Ga0081607_113410,Ga0081607_107940,-0.02946,negative,Ga0081607,107940,Ga0081607,113410
Ga0081607_113410,Ga0081607_107612,0.03006,positive,Ga0081607,107612,Ga0081607,113410
Ga0081607_113410,Ga0081629_11135,-0.03216,negative,Ga0081629,11135,Ga0081607,113410
Ga0081607_113410,Ga0081607_113411,0.03979,positive,Ga0081607,113411,Ga0081607,113410
Ga0081607_113410,Ga0081607_11349,0.04646,positive,Ga0081607,11349,Ga0081607,113410
Ga0081607_113410,Ga0081607_10311,0.07474,positive,Ga0081607,10311,Ga0081607,113410
Ga0081607_12214,Ga0081607_11235,-0.01965,negative,Ga0081607,11235,Ga0081607,12214
Ga0081607_12214,Ga0081607_111615,0.02131,positive,Ga0081607,111615,Ga0081607,12214
Ga0081607_12214,Ga0081607_111620,0.02177,positive,Ga0081607,111620,Ga0081607,12214
Ga0081607_12214,Ga0081607_12213,0.02798,positive,Ga0081607,12213,Ga0081607,12214
